"idelem";"tipo_elem";"cod_cent";"nombre";"st_x";"st_y"
5572;495;"61061";"Pº de la Habana N-S - Veracruz-Romero Girón";442343.895276237;4478945.17041507
5573;495;"61062";"Pº de la Habana S-N - Herreros de Tejada-Ramón de Santillán";442312.986355315;4478779.67720238
5592;495;"61085";"Alfonso XIII E-O - Pl.José Mª Soler-Santa Mª Magdalena";443408.327476287;4479191.37392471
5595;495;"61088";"Alfonso XIII O-E - Chile-Puerto Rico";442854.080534482;4479277.86547836
5590;495;"61082";"Alfonso XIII S-N - Lirios-Pl.José Mª Soler";443554.362114794;4479027.207133
5591;495;"61083";"Costa Rica E-O - M-30-Pl.José Mª Soler";443619.321618464;4479205.27489467
5599;495;"61092";"Colombia E-O - Nicaragua-Víctor de la Serna";443209.72803168;4478901.01353479
5604;495;"61098";"Colombia E-O - Puerto Rico-Victor de la Serna";443023.589656328;4478908.64398514
5609;495;"61103";"Princip de Vergara N-S - Pl.República Dominicana-Potos";442713.377989953;4479016.97486502
3668;495;"62048";"General Yagüe O-E - Gral.Ramírez de Madrid-Gral.Cabrera";441031.547820804;4478863.55179563
5663;495;"62049";"General Varela S-N - Pedro Teixeira-General Yagüe";441154.4150173;4478777.16511553
5664;495;"62050";"Infanta Mercedes S-N - San Enrique-General Yagüe";440900.849296412;4478809.31412559
5707;495;"63020";"Juán Pantoja O-E - Topete-Bravo Murillo";440374.823760028;4478156.92900144
7021;495;"63062";"Filipinas 30 E-O - Vallehermoso -Galileo";439995.142351808;4477104.20420826
3511;495;"63063";"Filipinas 14 E-O(Entrada Túnel) - Jesús Maestro-Blasco Garay";439818.535706839;4477019.65053212
6681;494;"PM11102";"PM11102";442496.560396068;4471552.391696
6682;494;"PM11108";"PM11108";442590.146420553;4471629.9883888
5415;495;"43002";"AV.MONFORTE DE LEMOS O-E(AV.BETANZOS-PL.VERMN)";439837.692632447;4481256.13305835
4721;495;"93004";"La Cabrera E-O (Candido Mateo-Cisar Marique)";439072.906557797;4480662.8416842
4722;495;"93005";"Cisar Manrique N-S(Joaqumn Lorenzo-Valle de Mena)";439052.876239775;4480615.46456729
9976;495;"93040";"BECERREA E-O";439615.161633198;4480525.21506426
4858;495;"28003";"(TACTICO)BARDEGUERAL S-N";434670.943091142;4478343.00665498
4875;495;"36029";"ARROYO POZUELO O-E(HUMERA-CTRA.HUMERA)";433907.38859128;4478475.49343873
6734;494;"PM20661";"PM20661";444110.328164862;4475617.30679046
6735;494;"PM20662";"PM20662";444128.063262722;4475604.41905842
6736;494;"PM20664";"PM20664";444117.419863127;4475617.81656271
6737;494;"PM20721";"PM20721";444198.25325191;4475037.39300994
6738;494;"PM20722";"PM20722";444216.649009236;4475035.00217245
6733;494;"PM20572";"PM20572";444161.132392274;4476486.63277966
3858;495;"02003";"(MICRO)(AFOROS) Dr. Esquerdo S-N  - Ibiza-Alcalde Sainz Barand";443320.983451821;4474522.4056062
3876;495;"02024";"Alcalde Sainz Baranda O-E - Lozoya-Esplandiu";443513.295240316;4474514.37564748
3877;495;"02025";"(TACTICO) Marques Lozoya S-N - Entrada Alcalde Sainz Baranda";443447.821202438;4474450.2032776
3563;495;"02026";"(TACTICO) Alcalde Sainz Baranda E-O - Giro Izq. a Esplandiu";443623.287786351;4474627.46893915
3724;495;"02027";"(TACTICO) Juan Esplandiu N-S - Entrada Alcalde Sainz Baranda";443647.86228392;4474601.35321965
4003;495;"08002";"Principe de Vergara N-S - Hermosilla-Goya";442415.578539761;4475467.28582136
4020;495;"09020";"Virgen de la Alegria N-S - Virgen de la Paz-Alcala";444191.662864815;4476109.68994169
3616;495;"09021";"Fco. Silvela S-N - Jose Ortega y Gasset-Pl. Manuel Becerra";443290.382364675;4475856.34860108
4036;495;"09022";"Alcala, 213 O-N - Rufino Blanco-Bocangel";443628.893089154;4475844.60850194
4037;495;"09023";"Julio Camba, 5 N-S - Av. Toreros-Alcala";443774.805658016;4476037.39121838
7038;495;"09024";"Alcala E-O(Frente Pl. Toros) - Brasilia-Julio Camba";443901.249740888;4476026.17427799
3718;495;"13029";"(AFOROS) Pº Infata Isabel N-S - Gta. Carlos V-Alfonso XII";441496.86301626;4473467.20102769
3719;495;"13030";"(AFOROS)Sta Maria Cabeza, 11 N-S(Lat. Dcho. Superficie) - ";441184.324981091;4473304.79887348
4174;495;"13031";"Sta. Maria Cabeza, 11 N-S(Tunel) - Ronda Atocha-Murcia";441189.885697395;4473301.30152851
4163;495;"13015";"Alfonso XII N-S - Claudio Moyano-Infanta Isabel";441673.744402237;4473502.47357115
4172;495;"13026";"Plaza Lealtad E-O - Antonio Maura -Pº del Prado";441374.595390979;4474379.5715202
4250;495;"15010";"Alcala O-E - Cedaceros-Gran Via";440851.980616886;4474608.62826726
7137;495;"13719";"(AFOROS) Pº Infanta Isabel E-O - Alfonso XII-Gta. Carlos V";441573.839435824;4473456.01809965
7138;495;"13727";"(AFOROS) Pº del Prado S-N - Espalter-Pl.Canova Castillo";441320.82727483;4473997.88937442
4245;495;"15005";"Barquillo N-S - Infantas-Alcala";441095.810252454;4474793.62260119
4246;495;"15006";"Alcala E-O - Pl. Cibeles-Barquillo";441220.928866332;4474732.49618122
4247;495;"15007";"Alcala E-O - Barquillo-Gran Via";441090.878021084;4474710.20356794
4248;495;"15008";"Alcala E-O - Gran Via-Cedaceros(P.M.5)";440933.466678748;4474648.79213558
4249;495;"15009";"(MICRO) Alcala O-E - Gran Via-Marques de Cubas(P.M.6)";441060.468246311;4474680.26584975
7091;495;"15308";"(MICRO) Pl. Cibeles S-N (Delante G.12 )(Giro Izqda) - (MICRO) Pl. Cibeles S-N (Delante G.12 )(Giro Izqda)";441330.977441006;4474737.41963899
9938;495;"15309";"(MICRO) Pº RecoletosN-S(Prim -Pl. Cibeles ) - (MICRO) Pº RecoletosN-S(Prim -Pl. Cibeles )";441300.156218321;4474825.91436128
3565;495;"17031";"Ferraz S-N - Buen Suceso-Marques de Urquijo";439088.973516002;4475749.12462569
4436;495;"21014";"Pº Castellana S-N - Pl. Gregorio Marañon-Garcia de Paredes";441554.572355091;4476744.49022698
4439;495;"21017";"Santa Engracia, 103 S-N - Ponzano-José Abascal";440767.46849435;4476721.0489802
4440;495;"21018";"Santa Engracia S-N - Rafael Calvo-Gta. Pintor Sorolla";440890.918367206;4476330.85422704
3748;495;"21008";"Luchana S-N - Manuel Silvela -Santa Engracia";440849.230352899;4476116.03566052
4434;495;"21011";"Eloy Gonzalo, 24 O-E - Trafalgar-Gta.Pintor Sorolla";440730.094282584;4476436.4099531
4611;495;"33028";"Mauricio Legendre N-S - Viejas-Manuel Caldeiro";442126.79060011;4481193.2253847
4661;495;"35024";"Luis Calvo N-S - Azcona-Martínez Izquierdo";443708.513975338;4476587.40282027
4662;495;"35025";"Biarritz S-N - Martínez Izquierdo-Brescia";443787.97712727;4476503.01889731
5473;495;"60027";"Joaquín Costa E-O - Balbina Valverde-PºCastellana";441612.636199757;4477723.85572655
5567;495;"61056";"Fray Bernardino Sahagún O-E - Manuel Benedito-Menendez Pidal";442285.06424978;4479346.61335628
5568;495;"61057";"Pº de la Habana N-S - José Rdguez.Pinilla-Pl.Presidente Cárdenas";442408.081107196;4479401.44866103
5579;495;"61068";"Potosi O-E - Bolivia-Víctor Andrés Belaunde";442529.433395473;4478903.90182605
5598;495;"61091";"Víctor de la Serna S-N - Uruguay-Colombia";443154.75423682;4478821.92038195
4259;495;"97037";"Bailen N-S - Cuesta de la Vega-Don Pedro";439564.764831145;4474220.80238688
4260;495;"97038";"Cuesta de la Vega O-E - Ronda Segovia-Bailén";439471.100589562;4474283.63091641
4141;495;"97057";"Av.Entrevías E-O - Timoteo Pérez Rubio - M-30";442917.0342813;4471609.52589318
4134;495;"97059";"Retama N-S  - Ombú - Méndez Álvaro";442687.481946096;4471901.94861574
3436;495;"97061";"Entrada M -30 S-N - M-30 - Méndez Álvaro";442630.438876704;4471569.66718057
6678;494;"PM10985";"PM10985";443433.870684872;4472653.38426533
5785;495;"40003";"Av. Buenos Aires - Río Iguazú-Av. Palomeras";444684.578747124;4471002.10647175
5814;495;"41004";"Av. Albufera - Concordia-Sierra de Javalambre";443586.313126952;4472199.04785119
5937;495;"44039";"C/. Vicente Espinel  - Vicente Espinel-Alcalá";445728.229100119;4476550.1443537
3781;495;"52406";"C/. El Bosco  - Maruja García Romero-Ramón Pérez Ayala";444604.438202053;4473023.84270801
6202;495;"54010";"Camino Viejo de Vicálvaro - Calahorra-San Cipriano";448293.43305777;4473010.74000555
6203;495;"54011";"C/. San Cipriano - Villalmanzo-Lago Van";448624.130506058;4472989.44460221
6334;495;"57003";"Av. Logroño - Manuel Aguilar Muñoz-Los Brezos";450007.408887985;4479352.15849965
6383;495;"59029";"C/. Martínez Villergas - Caribe-Av. Badajoz";444566.283812807;4477301.0397285
3661;495;"64404";"Av. Canillejas a Vicálvaro - Av. Guadalajara-Suecia";448246.26579475;4475038.86169318
6442;495;"65031";"C/. Hacienda de Pavones - Pico Artilleros-Fuente Carrantona";446019.560581206;4472714.55460591
6465;495;"67406";"C/. Arroyo Media Legua - M-23-Alcalde Garrido Juaristi";444813.956380515;4474167.66729614
6531;495;"71032";"C/. Albasanz - Miguel Yuste-San Romualdo";447305.995688367;4476851.90195861
6612;495;"79015";"Av. Francisco Pi y Margall - María de Portugal-Av. Burgos";443691.332431567;4483097.10563596
5215;495;"82016";"C/. Gonzalez Davila - Gamonal-Hormigueras";445924.541586827;4469771.89288491
5376;495;"89004";"C/. José Gutiérrez - Av. Suertes-Av. Ensanche Vallecas";448927.658075906;4468805.9831391
3802;495;"26021";"AV.ANDALUCIA N-S(AV.ROSALES-AV.POBLADOS)";441141.518901538;4469319.20862803
4943;495;"38024";"AV. POBLADOS E-O(GUETARIA-CTRA. TOLEDO)";439200.455659455;4469710.18053645
4945;495;"38026";"POBLADOS O-E(CERILLERAS-VENTURA DIAZ B.)";438268.66338215;4469641.03730695
4569;495;"32033";"MELCHOR FERNANDEZ ALMAGRO O-E(AV. BETANZOS-FERROL)";440065.707759486;4481026.07517361
3588;495;"32034";"CAMINO CHORRILLO S-N(ENTRADA A PIEDRAFITA CEBRERO)";439717.679141872;4480323.82834478
3589;495;"32035";"SINESIO DELGADO O-E(A.MACHADO-PIEDRAFITA CEBRERO)";439684.617041164;4480295.52119865
4570;495;"32036";"AV. BETANZOS S-N(PIEDRAFITA DEL CEBRERO-RIBADAVIA)";439746.806333671;4480548.18109052
3737;495;"32039";"(TACTICO) SALIDA APARCAMIENTO PZBLICO HOSPITAL CARLOS III";440984.322602015;4480902.34667034
4573;495;"32041";"(TACTICO) SALIDA APARCAMIENTO GENERAL HOSPITAL CARLOS III";440989.00747362;4480891.5132214
4574;495;"32042";"AV. ASTURIAS S-N(P: DIRECCISN-SINESIO DELGADO)";440709.521010577;4480705.75519544
4575;495;"32043";"AV. ASTURIAS O-E(P: DIRECCISN-ROSARIO ROMERO)";440847.323776941;4480578.68550231
4576;495;"32044";"AV. ASTURIAS O-E(SINESIO DELGADO -P: DIRECCISN)";440721.893863945;4480682.7207566
3738;495;"32046";"AV. ASTURIAS E-O(CAQAVERAL-MONTOYA)";441150.885952793;4480302.22716
1052;494;"09NC51PM01";"09NC51PM01";443545.872891973;4472983.45492174
6898;494;"09XC09PM01";"09XC09PM01";443637.978784794;4473190.24994028
1037;494;"15RR22PM01";"15RR22PM01";439601.645922205;4472331.07542969
1031;494;"15RR60PM01";"15RR60PM01";439668.722512943;4472622.4058166
1036;494;"15RT07PM01";"15RT07PM01";439599.896155275;4472320.78141945
1035;494;"15RU11PM01";"15RU11PM01";439598.608508946;4472312.28295368
4162;495;"13014";"Alfonso XII S-N (Lateral) - Infanta Isabel-Claudio Moyano";441684.104075132;4473562.82786516
4431;495;"21006";"Eduardo Dato, 6 O-E - Zurbano-Gta. Ruben Dario";441330.648128712;4476242.02308491
9917;495;"29021";"EDUARDO SAAVEDRA S-N(E.INGENIEROS DE CAMINOS-PROF.ARANGUREN)";438150.48093072;4477863.65056563
9908;495;"29014";"AV.COMPLUTENSE S-N (CIEMAT -AV.MIRAFLORES)";438273.301145001;4478770.67361836
9926;495;"29015";"AV. PARANINFO N-S (JUAN DEL ROSAL - FACULTAD DE DERECHO)";438241.012377394;4478410.5501036
10011;495;"29017";"ANTONIO NOVAIS O-E(FRENTE FACULTAD CIENCIAS GEOLSGICAS)";438607.721709984;4478001.93506644
9934;495;"29020";"RAMIRO MAEZTU E-O(DIRECCISN SUR)(MORERAS -AV.GREGORIO AMO)";438709.840466702;4477936.90019806
4490;495;"30020";"MARTIN FIERRO S-N(AV. SENDECA -OBISPO TREJO)";438080.91104719;4476586.40468913
5142;495;"31028";"ALMIRANTE FCO. MORENO N-S(VALLS FERRERA-MORERAS)";439384.569173446;4478549.91450388
5143;495;"31031";"PABLO IGLESIAS E-O(NUMANCIA-ALMIRANTE FCO. MORENO)";439672.215571174;4478625.59888493
4517;495;"31032";"NUMANCIA N-S(PABLO IGLESIAS-DR.FEDERICO RUBIO Y GALI)";439660.432089087;4478558.41974652
4518;495;"31033";"PABLO IGLESIAS O-E(NUMANCIA-DR. FEDERICO RUBIO Y GALI)";439693.584175368;4478551.8309966
4519;495;"31034";"PABLO IGLESIA E-O(DR. FEDERICO RUBIO Y GALI-NUMANCIA)";439742.303109778;4478467.96994943
3945;495;"05017";"Ayala E-O - Serrano-Pº Castellana";441780.798365729;4475685.0514882
4084;495;"11011";"Jaime el Conquistador S-N - Cte. Benitez-Torres Miranda";440877.838182452;4472343.43102061
4274;495;"15303";"(MICRO) Alcala E-O(Delante G.1)(P.M.1) - (MICRO) Alcala E-O(Delante G.1)(P.M.1)";441014.476930666;4474680.47188021
4275;495;"15305";"(MICRO) Alcala E-O(Delante G.3)(P.M.4) - (MICRO) Alcala E-O(Delante G.3)(P.M.4)";440993.386486985;4474659.27860653
4276;495;"15306";"(MICRO) Alcala O-E(Delante G.5)(P.M.2) - (MICRO) Alcala O-E(Delante G.5)(P.M.2)";440983.757179711;4474681.01735938
4280;495;"16001";"Amaniel O-E - Reyes-Noviciado (Frente Estacion)";439902.633599718;4475269.53638495
4281;495;"16002";"Reyes O-E - San Bernardo-Amaniel(Frente Mº Justicia)";440051.017106658;4475304.07262506
7101;495;"16004";"Cuesta San Vicente O-E - Pº del Rey-Arriaza";439212.035308672;4474851.59975918
4283;495;"16005";"San Leonardo E-O - Maestro Guerrero-Princesa";439788.026893853;4475344.78965578
4444;495;"21022";"Pº Castellana S-N - López de Hoyos-Pl. Gregorio Marañón";441629.88052425;4476627.80076288
4445;495;"21023";"(TACTICO) Modesto Lafuente N-S - Viriato-Gral. Martínez Campos";441036.297798484;4476514.72358823
4446;495;"21024";"Gral. Martínez Campos,13 E-O - Modesto Lafuente-Alonso Cano";441018.614856375;4476483.82428475
7071;495;"21034";"Pº Castellana S-N - José Abascal - Rios Rosas";441496.981180434;4476942.35039947
7066;495;"17043";"Isaac Peral N-S - Pl. Cristo Rey-Donoso Cortes";439227.725920196;4476855.61533445
4376;495;"17045";"Princesa N-S - Pl. Moncloa-Romero Robledo";439188.945618628;4476306.89050872
4441;495;"21019";"José Abascal, 30 O-E - Alonso Cano-Modesto Lafuente";440967.17948158;4476851.1935661
4607;495;"33024";"Av.Monforte de Lemos E-O(Túnel a 180m) - Castellana-Pedro Rico";441619.941914712;4481075.55549093
4663;495;"35026";"Av.Bruselas N-S - Av.Baviera-Pl.Venecia";443843.997343373;4477241.71114732
4664;495;"35027";"Av.Guindalera O-E - Camilo José Cela-Av.Bruselas";443751.119109756;4477124.96445565
5478;495;"60032";"Alberto Alcocer O-E - Padre Damián-Juán Ramón Jiménez";441960.088485614;4479123.4049356
5485;495;"60039";"General Perón E-O - Capitán Haya-Orense";441338.508929098;4478398.55264474
5583;495;"61072";"Víctor Andrés Belaunde N-S - Potosi-Alberto Alcocer";442430.552501028;4478998.72322794
5584;495;"61073";"Costa Rica O-E - Principe de Vergara-Puerto Rico";442795.152891191;4479070.23708767
5693;495;"62083";"Sor Angela de la Cruz  O-E(Salida Túnel) - BravoMurillo-Gral.Varela";440959.436076342;4479296.51045145
4138;495;"97411";"(TACTICO)Salida Estación Atocha E-O(Entrada Cruce) - (TACTICO)Salida Estación Atocha E-O(Entrada Cruce)";441416.525140842;4473293.21964724
4152;495;"97412";"(TACTICO)Tortosa O-E - Pasaje de Tortosa-Méndez Alvaro";441368.002756572;4473274.62988677
5783;495;"40001";"Av. Buenos Aires - Arroyo del Olivar-Av. Palomeras ";444679.051748431;4471230.57298962
5786;495;"40004";"Av. Buenos Aires - Av. Pablo Neruda-Pedro Laborde";444691.563076593;4470658.6939104
5789;495;"40007";"Av. Pablo Neruda - Cenicienta-Av. Buenos Aires";444572.92766763;4470495.47083506
5825;495;"41015";"Vía Servicio M-30 - M-30-Av. Albufera";443259.879137806;4472268.79505887
5826;495;"41016";"C/. Melquiades Biencinto - Antonio Calas-Av. Albufera";443343.816089157;4472307.32292995
5827;495;"41017";"Av. Albufera - Melquiades Biencinto-Monte Igueldo";443399.377807836;4472329.82181544
5829;495;"41019";"Av. Monte Igueldo - Antonia Calas-Peña Gorbea";443408.826490034;4472202.64897328
6165;495;"53037";"C/. Vital Aza - Hermanos García Noblejas-José Arcones Gil";446044.931742344;4476323.2819688
6259;495;"55047";"Ctra. Canillas - Servator-Pegaso";445138.803903129;4479563.88712258
6261;495;"55049";"Av. Machupichu - Antonio Larrazabal-Pl. Manuel Rodrigo";446617.767675525;4479301.23250286
6262;495;"55050";"Pl. Manuel Rodrigo - Algabeño-Machupichu";446526.188771077;4479251.26011434
6924;495;"55062";"Av. Machupichu - Pl. Manuel Rodrigo-Antonio Larrazabal";446599.953288385;4479290.30449016
9844;495;"56045";"Av. Gran Vía de Hortaleza - Gran Vía de Hortaleza-Av. San Luis";444364.169163631;4480315.24208833
6332;495;"57001";"Av. Logroño  - Las Ramblas-Joaquín Ibarra";449718.746500225;4479187.09698245
6333;495;"57002";"Av. Logroño - Bande-Manuel Aguilar Muñoz";449984.192570803;4479360.32787479
6335;495;"57004";"Av. Logroño  - Basella-Bande";450191.891337563;4479469.22130518
6336;495;"57005";"Av. Logroño - Los Brezos-Basella";450211.019263786;4479473.0416808
6338;495;"57007";"Av. Logroño  - Bureta-San Severo";450449.251982976;4479678.61187198
6384;495;"59032";"Av. Badajoz - Aristótles-Madre Antonia Paris";444802.95964325;4477386.40324297
6385;495;"59033";"C/. Madre Antonia Paris - Agastia-Av. Badajoz";444830.840358477;4477488.66587837
6386;495;"59034";"Virgen de Loreto  - Av. Donostiarra-Virgen del Portillo";444502.353550309;4476438.60742893
6967;495;"59035";"C/. José del Hierro - Rosalia Trujillo-Doctor Vallejo";445394.95128305;4476976.99802989
6391;495;"64004";"Av. Canillejas a Vicálvaro - Etruria-Av. Arcentales";448162.430043317;4476489.76787392
6394;495;"64007";"Av. Canillejas a Vicálvaro - Rusia-Av. Guadalajara";448233.731471372;4475161.2569189
6403;495;"64018";"C/. Etrura - Etruria-Av. Canillejas a Vicálvaro";448211.048681262;4476523.51153215
6725;494;"PM20411";"PM20411";443928.23048454;4478151.84103386
9865;495;"64033";"Av. Guadalajara - Austria-San Marino";448402.327536259;4475142.0702794
6417;495;"64402";"C/. Julián Camarillo - Albadalejo-Av. Canillejas a Vicálvaro";447965.699288607;4476913.21719951
6437;495;"65023";"Av. Doctor García Tapia - Fuente Carrantona-Fobos";446350.714104466;4473458.52827166
6446;495;"65035";"C/. El Bosco - Pío Felipe-Benjamín Palencia";445511.883235285;4471998.94097482
6449;495;"65038";"Av. Miguel Hernández  - Benjamín Palencia-Av. Pablo Neruda";445701.214895579;4471897.88235951
6450;495;"65039";"C/. Arroyo Fontarrón - Tacona-Fuente Carrantona";445743.127081984;4472130.86373073
6462;495;"65058";"C/. Fuente Carrantona - Arroyo Fontarón-Encomienda de Palacios";445885.759465273;4472189.6285737
6483;495;"68001";"Av. Entrevías - Pico Javalón-Timoteo Pérez Rubio";443064.274889117;4471401.21575849
6484;495;"68002";"C/. Timoteo Pérez Rubio - Av. Entrevías-Timoteo Pérez Rubio";443048.108702665;4471200.43213141
6508;495;"71003";"C/. Alcalá - Eduardo Terán-Av. Canillejas a Vicálvaro";447871.516198581;4477459.1055529
3709;495;"71004";"C/. Alcalá - Av. Canillejas a Vicálvaro-San  Mariano";447937.561356482;4477502.85555119
3780;495;"67405";"C/. CorregidorJosé de Pasamonte - Av. Doctor García Tapia-Camino Vinateros";444988.500278013;4473654.63158662
6532;495;"71033";"C/. Albasanz - Pl. Cronos-San Romualdo";447468.954623025;4476921.12669784
3458;495;"79022";"C/. Quintanavides - Foresta-Abetal";443543.096143709;4483339.15405336
3459;495;"79023";"C/. Puerto de Somport - Av.Burgos-Foresta";443476.029821925;4483181.96130414
3482;495;"83002";"Gran Vía del Este - Gran Vía del Este E-O";447178.728839161;4470774.98461194
6829;495;"38300";"(MICRO) AV.POBLADOS E-O(GIRO SECOYA)";437106.101448211;4469679.09541588
3480;495;"39006";"AV. POBLADOS O-E(GUETARIA-R.YBARRA)";439495.437879279;4469685.80553565
4961;495;"39007";"GUETARIA S-N(TOLOSA-AVDA. POBLADOS)";439359.935402107;4469666.56199982
4962;495;"39008";"RAFAELA YBARRA S-N(LESACA-AV.POBLADOS)";439640.391522347;4469530.02453858
4963;495;"39009";"(AFOR) POBLADOS E-O(C.V.VILLAV-R.YBARRA)";439773.762064644;4469603.99266294
