district,date,day_of_week,day,month,year,mean_intensity
Fuencarral - El Pardo,2016-08-01,Monday,1,8,2016,354.9340076084438
Fuencarral - El Pardo,2016-08-02,Tuesday,2,8,2016,348.4934108789043
Fuencarral - El Pardo,2016-08-03,Wednesday,3,8,2016,337.66555698547165
Fuencarral - El Pardo,2016-08-04,Thursday,4,8,2016,343.14978893270654
Fuencarral - El Pardo,2016-08-05,Friday,5,8,2016,324.04653550076546
Fuencarral - El Pardo,2016-08-06,Saturday,6,8,2016,86.84910995554819
Fuencarral - El Pardo,2016-08-08,Monday,8,8,2016,389.03635165756543
Fuencarral - El Pardo,2016-08-09,Tuesday,9,8,2016,297.7044190716617
Fuencarral - El Pardo,2016-08-10,Wednesday,10,8,2016,303.3428270768429
Fuencarral - El Pardo,2016-08-11,Thursday,11,8,2016,303.05489760792204
Fuencarral - El Pardo,2016-08-12,Friday,12,8,2016,288.32260394954136
Fuencarral - El Pardo,2016-08-13,Saturday,13,8,2016,177.9938019130347
Fuencarral - El Pardo,2016-08-14,Sunday,14,8,2016,160.3914515706533
Fuencarral - El Pardo,2016-08-15,Monday,15,8,2016,171.66702214185253
Fuencarral - El Pardo,2016-08-16,Tuesday,16,8,2016,289.2981189689621
Fuencarral - El Pardo,2016-08-17,Wednesday,17,8,2016,293.9297651498255
Fuencarral - El Pardo,2016-08-18,Thursday,18,8,2016,290.11498769142855
Fuencarral - El Pardo,2016-08-19,Friday,19,8,2016,281.70082436997154
Fuencarral - El Pardo,2016-08-20,Saturday,20,8,2016,183.89008463127828
Fuencarral - El Pardo,2016-08-21,Sunday,21,8,2016,180.95550272944
Fuencarral - El Pardo,2016-08-22,Monday,22,8,2016,308.6156431746522
Fuencarral - El Pardo,2016-08-23,Tuesday,23,8,2016,315.324383185398
Fuencarral - El Pardo,2016-08-24,Wednesday,24,8,2016,320.1058289020988
Fuencarral - El Pardo,2016-08-25,Thursday,25,8,2016,326.5958376057251
Fuencarral - El Pardo,2016-08-26,Friday,26,8,2016,323.38985023622627
Fuencarral - El Pardo,2016-08-27,Saturday,27,8,2016,217.03056026740555
Fuencarral - El Pardo,2016-08-28,Sunday,28,8,2016,212.13194531766834
Fuencarral - El Pardo,2016-08-29,Monday,29,8,2016,367.6372113279012
Fuencarral - El Pardo,2016-08-30,Tuesday,30,8,2016,387.90014111021827
Fuencarral - El Pardo,2016-08-31,Wednesday,31,8,2016,404.4409376075777
Fuencarral - El Pardo,2016-09-01,Thursday,1,9,2016,418.2265189006761
Fuencarral - El Pardo,2016-09-02,Friday,2,9,2016,422.4585450163582
Fuencarral - El Pardo,2016-09-03,Saturday,3,9,2016,273.26699167955525
Fuencarral - El Pardo,2016-09-04,Sunday,4,9,2016,262.42058570119946
Fuencarral - El Pardo,2016-09-05,Monday,5,9,2016,438.64800138500044
Fuencarral - El Pardo,2016-09-06,Tuesday,6,9,2016,439.541997464393
Fuencarral - El Pardo,2016-09-07,Wednesday,7,9,2016,459.4674759048273
Fuencarral - El Pardo,2016-09-08,Thursday,8,9,2016,458.48368916352075
Fuencarral - El Pardo,2016-09-09,Friday,9,9,2016,463.22471162238475
Fuencarral - El Pardo,2016-09-10,Saturday,10,9,2016,299.0266853670014
Fuencarral - El Pardo,2016-09-11,Sunday,11,9,2016,279.54153992884653
Fuencarral - El Pardo,2016-09-12,Monday,12,9,2016,456.66641871687176
Fuencarral - El Pardo,2016-09-13,Tuesday,13,9,2016,453.8810385160866
Fuencarral - El Pardo,2016-09-14,Wednesday,14,9,2016,464.1335215519327
Fuencarral - El Pardo,2016-09-15,Thursday,15,9,2016,466.5283701911878
Fuencarral - El Pardo,2016-09-16,Friday,16,9,2016,479.13582010159257
Fuencarral - El Pardo,2016-09-17,Saturday,17,9,2016,310.6236517439452
Fuencarral - El Pardo,2016-09-18,Sunday,18,9,2016,285.03363033527063
Fuencarral - El Pardo,2016-09-19,Monday,19,9,2016,456.2561710860692
Fuencarral - El Pardo,2016-09-20,Tuesday,20,9,2016,459.71775271640286
Fuencarral - El Pardo,2016-09-21,Wednesday,21,9,2016,464.667990141455
Fuencarral - El Pardo,2016-09-22,Thursday,22,9,2016,476.13852780193474
Fuencarral - El Pardo,2016-09-23,Friday,23,9,2016,495.06783780387474
Fuencarral - El Pardo,2016-09-24,Saturday,24,9,2016,315.17633118474777
Fuencarral - El Pardo,2016-09-25,Sunday,25,9,2016,286.7583601608561
Fuencarral - El Pardo,2016-09-26,Monday,26,9,2016,457.04353048834446
Fuencarral - El Pardo,2016-09-27,Tuesday,27,9,2016,460.95768455506897
Fuencarral - El Pardo,2016-09-28,Wednesday,28,9,2016,472.17082556082335
Fuencarral - El Pardo,2016-09-29,Thursday,29,9,2016,475.4389706938605
Fuencarral - El Pardo,2016-09-30,Friday,30,9,2016,487.4283437565439
Fuencarral - El Pardo,2016-10-01,Saturday,1,10,2016,339.93119795378794
Fuencarral - El Pardo,2016-10-02,Sunday,2,10,2016,313.37397688577613
Fuencarral - El Pardo,2016-10-03,Monday,3,10,2016,468.93394309768786
Fuencarral - El Pardo,2016-10-04,Tuesday,4,10,2016,478.18619558649397
Fuencarral - El Pardo,2016-10-05,Wednesday,5,10,2016,489.6708061107139
Fuencarral - El Pardo,2016-10-06,Thursday,6,10,2016,480.6669517023989
Fuencarral - El Pardo,2016-10-07,Friday,7,10,2016,499.26375583267577
Fuencarral - El Pardo,2016-10-08,Saturday,8,10,2016,351.8450992222879
Fuencarral - El Pardo,2016-10-09,Sunday,9,10,2016,319.49513773486393
Fuencarral - El Pardo,2016-10-10,Monday,10,10,2016,474.634829987515
Fuencarral - El Pardo,2016-10-11,Tuesday,11,10,2016,494.1711405794447
Fuencarral - El Pardo,2016-10-12,Wednesday,12,10,2016,282.7074072660332
Fuencarral - El Pardo,2016-10-13,Thursday,13,10,2016,475.8989516924475
Fuencarral - El Pardo,2016-10-14,Friday,14,10,2016,485.7949334528649
Fuencarral - El Pardo,2016-10-15,Saturday,15,10,2016,282.2319291568004
Fuencarral - El Pardo,2016-10-16,Sunday,16,10,2016,360.887517308235
Fuencarral - El Pardo,2016-10-17,Monday,17,10,2016,522.4228945261945
Fuencarral - El Pardo,2016-10-18,Tuesday,18,10,2016,481.76782986085703
Fuencarral - El Pardo,2016-10-19,Wednesday,19,10,2016,477.14637518235065
Fuencarral - El Pardo,2016-10-20,Thursday,20,10,2016,485.3685404588061
Fuencarral - El Pardo,2016-10-21,Friday,21,10,2016,492.7261310062668
Fuencarral - El Pardo,2016-10-22,Saturday,22,10,2016,340.7667301965448
Fuencarral - El Pardo,2016-10-23,Sunday,23,10,2016,356.5340574190999
Fuencarral - El Pardo,2016-10-24,Monday,24,10,2016,533.1791873309595
Fuencarral - El Pardo,2016-10-25,Tuesday,25,10,2016,478.7280448317009
Fuencarral - El Pardo,2016-10-26,Wednesday,26,10,2016,486.6304352464833
Fuencarral - El Pardo,2016-10-27,Thursday,27,10,2016,503.77553493492456
Fuencarral - El Pardo,2016-10-28,Friday,28,10,2016,485.17952188588424
Fuencarral - El Pardo,2016-10-29,Saturday,29,10,2016,325.78431144764704
Fuencarral - El Pardo,2016-10-30,Sunday,30,10,2016,283.49898728100777
Fuencarral - El Pardo,2016-10-31,Monday,31,10,2016,409.5480691124801
Fuencarral - El Pardo,2016-11-01,Tuesday,1,11,2016,267.69216176656886
Fuencarral - El Pardo,2016-11-02,Wednesday,2,11,2016,460.2648498464205
Fuencarral - El Pardo,2016-11-03,Thursday,3,11,2016,498.4442029209383
Fuencarral - El Pardo,2016-11-04,Friday,4,11,2016,487.08422542289964
Fuencarral - El Pardo,2016-11-05,Saturday,5,11,2016,334.9868265547816
Fuencarral - El Pardo,2016-11-06,Sunday,6,11,2016,302.7950877691527
Fuencarral - El Pardo,2016-11-07,Monday,7,11,2016,471.71109669430325
Fuencarral - El Pardo,2016-11-08,Tuesday,8,11,2016,482.0140855411931
Fuencarral - El Pardo,2016-11-09,Wednesday,9,11,2016,298.1928783580642
Fuencarral - El Pardo,2016-11-10,Thursday,10,11,2016,491.79951372930185
Fuencarral - El Pardo,2016-11-11,Friday,11,11,2016,457.3532186443286
Fuencarral - El Pardo,2016-11-12,Saturday,12,11,2016,269.6072029905112
Fuencarral - El Pardo,2016-11-13,Sunday,13,11,2016,342.56630442405856
Fuencarral - El Pardo,2016-11-14,Monday,14,11,2016,515.6552755886789
Fuencarral - El Pardo,2016-11-15,Tuesday,15,11,2016,473.5452321756829
Fuencarral - El Pardo,2016-11-16,Wednesday,16,11,2016,479.1138422819979
Fuencarral - El Pardo,2016-11-17,Thursday,17,11,2016,471.13354831606705
Fuencarral - El Pardo,2016-11-18,Friday,18,11,2016,477.37115324058954
Fuencarral - El Pardo,2016-11-19,Saturday,19,11,2016,337.45898480952803
Fuencarral - El Pardo,2016-11-20,Sunday,20,11,2016,306.85998415133173
Fuencarral - El Pardo,2016-11-21,Monday,21,11,2016,459.0825690937855
Fuencarral - El Pardo,2016-11-22,Tuesday,22,11,2016,458.5390271898118
Fuencarral - El Pardo,2016-11-23,Wednesday,23,11,2016,460.5420921381971
Fuencarral - El Pardo,2016-11-24,Thursday,24,11,2016,472.07497427074196
Fuencarral - El Pardo,2016-11-25,Friday,25,11,2016,476.70119056425597
Fuencarral - El Pardo,2016-11-26,Saturday,26,11,2016,336.16835613747617
Fuencarral - El Pardo,2016-11-27,Sunday,27,11,2016,294.2629156301548
Fuencarral - El Pardo,2016-11-28,Monday,28,11,2016,457.50208934019344
Fuencarral - El Pardo,2016-11-29,Tuesday,29,11,2016,461.48316464125986
Fuencarral - El Pardo,2016-11-30,Wednesday,30,11,2016,460.29833171842483
Fuencarral - El Pardo,2016-12-01,Thursday,1,12,2016,474.7614320696812
Fuencarral - El Pardo,2016-12-02,Friday,2,12,2016,426.8692942110444
Fuencarral - El Pardo,2016-12-03,Saturday,3,12,2016,332.192593163779
Fuencarral - El Pardo,2016-12-04,Sunday,4,12,2016,287.43782907306996
Fuencarral - El Pardo,2016-12-05,Monday,5,12,2016,415.46339447271527
Fuencarral - El Pardo,2016-12-06,Tuesday,6,12,2016,272.3409447333708
Fuencarral - El Pardo,2016-12-07,Wednesday,7,12,2016,454.48311260701877
Fuencarral - El Pardo,2016-12-08,Thursday,8,12,2016,262.3203115091395
Fuencarral - El Pardo,2016-12-09,Friday,9,12,2016,381.11889896212705
Fuencarral - El Pardo,2016-12-10,Saturday,10,12,2016,287.8071117883842
Fuencarral - El Pardo,2016-12-11,Sunday,11,12,2016,254.40623890227516
Fuencarral - El Pardo,2016-12-12,Monday,12,12,2016,439.8805764004401
Fuencarral - El Pardo,2016-12-13,Tuesday,13,12,2016,460.89405736189354
Fuencarral - El Pardo,2016-12-14,Wednesday,14,12,2016,474.39084238460987
Fuencarral - El Pardo,2016-12-15,Thursday,15,12,2016,464.9282751408351
Fuencarral - El Pardo,2016-12-16,Friday,16,12,2016,473.32721913488473
Fuencarral - El Pardo,2016-12-17,Saturday,17,12,2016,349.1085054531262
Fuencarral - El Pardo,2016-12-18,Sunday,18,12,2016,297.1394646685461
Fuencarral - El Pardo,2016-12-19,Monday,19,12,2016,466.39766951164455
Fuencarral - El Pardo,2016-12-20,Tuesday,20,12,2016,457.1432353305526
Fuencarral - El Pardo,2016-12-21,Wednesday,21,12,2016,480.3870278996044
Fuencarral - El Pardo,2016-12-22,Thursday,22,12,2016,476.04415893848386
Fuencarral - El Pardo,2016-12-23,Friday,23,12,2016,481.2998446822582
Fuencarral - El Pardo,2016-12-24,Saturday,24,12,2016,294.3863660649703
Fuencarral - El Pardo,2016-12-25,Sunday,25,12,2016,257.2001715002912
Fuencarral - El Pardo,2016-12-26,Monday,26,12,2016,235.00900895061164
Fuencarral - El Pardo,2016-12-27,Tuesday,27,12,2016,428.19791326640126
Fuencarral - El Pardo,2016-12-28,Wednesday,28,12,2016,382.8281275063016
Fuencarral - El Pardo,2016-12-29,Thursday,29,12,2016,355.6401366106696
Fuencarral - El Pardo,2016-12-30,Friday,30,12,2016,375.84660477359085
Fuencarral - El Pardo,2016-12-31,Saturday,31,12,2016,258.78680831166514
Fuencarral - El Pardo,2017-01-01,Sunday,1,1,2017,279.05912886332464
Fuencarral - El Pardo,2017-01-02,Monday,2,1,2017,360.3087355859714
Fuencarral - El Pardo,2017-01-03,Tuesday,3,1,2017,382.2020281701135
Fuencarral - El Pardo,2017-01-04,Wednesday,4,1,2017,441.78835187676475
Fuencarral - El Pardo,2017-01-05,Thursday,5,1,2017,390.627615558136
Fuencarral - El Pardo,2017-01-06,Friday,6,1,2017,269.69065793157745
Fuencarral - El Pardo,2017-01-07,Saturday,7,1,2017,293.3178327186683
Fuencarral - El Pardo,2017-01-08,Sunday,8,1,2017,267.74489989003143
Fuencarral - El Pardo,2017-01-09,Monday,9,1,2017,428.5019567723593
Fuencarral - El Pardo,2017-01-10,Tuesday,10,1,2017,433.22419881668986
Fuencarral - El Pardo,2017-01-11,Wednesday,11,1,2017,431.4190583182158
Fuencarral - El Pardo,2017-01-12,Thursday,12,1,2017,452.2039383711874
Fuencarral - El Pardo,2017-01-13,Friday,13,1,2017,442.7144809721512
Fuencarral - El Pardo,2017-01-14,Saturday,14,1,2017,301.41125772318867
Fuencarral - El Pardo,2017-01-15,Sunday,15,1,2017,281.2639667769474
Fuencarral - El Pardo,2017-01-16,Monday,16,1,2017,463.6730528237795
Fuencarral - El Pardo,2017-01-17,Tuesday,17,1,2017,448.0159226851978
Fuencarral - El Pardo,2017-01-18,Wednesday,18,1,2017,608.4021262460672
Fuencarral - El Pardo,2017-01-19,Thursday,19,1,2017,611.961957891835
Fuencarral - El Pardo,2017-01-20,Friday,20,1,2017,613.8024489282992
Fuencarral - El Pardo,2017-01-21,Saturday,21,1,2017,448.50217905433345
Fuencarral - El Pardo,2017-01-22,Sunday,22,1,2017,337.6187612632669
Fuencarral - El Pardo,2017-01-23,Monday,23,1,2017,451.83214258997054
Fuencarral - El Pardo,2017-01-24,Tuesday,24,1,2017,449.0200994413087
Fuencarral - El Pardo,2017-01-25,Wednesday,25,1,2017,441.855595988986
Fuencarral - El Pardo,2017-01-26,Thursday,26,1,2017,445.7235200119129
Fuencarral - El Pardo,2017-01-27,Friday,27,1,2017,438.96125581335986
Fuencarral - El Pardo,2017-01-28,Saturday,28,1,2017,320.19010025121156
Fuencarral - El Pardo,2017-01-29,Sunday,29,1,2017,278.6769041530072
Fuencarral - El Pardo,2017-01-30,Monday,30,1,2017,432.2395988744511
Fuencarral - El Pardo,2017-01-31,Tuesday,31,1,2017,448.1265785909952
Fuencarral - El Pardo,2017-02-01,Wednesday,1,2,2017,495.88258695328426
Fuencarral - El Pardo,2017-02-02,Thursday,2,2,2017,447.5759202144379
Fuencarral - El Pardo,2017-02-03,Friday,3,2,2017,477.37314195793675
Fuencarral - El Pardo,2017-02-04,Saturday,4,2,2017,322.9171662262991
Fuencarral - El Pardo,2017-02-05,Sunday,5,2,2017,281.78162057136745
Fuencarral - El Pardo,2017-02-06,Monday,6,2,2017,430.38873622300684
Fuencarral - El Pardo,2017-02-07,Tuesday,7,2,2017,445.3517120529097
Fuencarral - El Pardo,2017-02-08,Wednesday,8,2,2017,442.45495462360105
Fuencarral - El Pardo,2017-02-09,Thursday,9,2,2017,500.25261637762645
Fuencarral - El Pardo,2017-02-10,Friday,10,2,2017,455.49169771048906
Fuencarral - El Pardo,2017-02-11,Saturday,11,2,2017,317.96826826179233
Fuencarral - El Pardo,2017-02-12,Sunday,12,2,2017,280.3762056831301
Fuencarral - El Pardo,2017-02-13,Monday,13,2,2017,455.9964354525397
Fuencarral - El Pardo,2017-02-14,Tuesday,14,2,2017,447.09817500338164
Fuencarral - El Pardo,2017-02-15,Wednesday,15,2,2017,481.1830193118206
Fuencarral - El Pardo,2017-02-16,Thursday,16,2,2017,455.278177935717
Fuencarral - El Pardo,2017-02-17,Friday,17,2,2017,480.68112063258434
Fuencarral - El Pardo,2017-02-18,Saturday,18,2,2017,321.1157798733698
Fuencarral - El Pardo,2017-02-19,Sunday,19,2,2017,288.00914427779145
Fuencarral - El Pardo,2017-02-20,Monday,20,2,2017,440.6380532434769
Fuencarral - El Pardo,2017-02-21,Tuesday,21,2,2017,441.4615231676483
Fuencarral - El Pardo,2017-02-22,Wednesday,22,2,2017,459.6835363051761
Fuencarral - El Pardo,2017-02-23,Thursday,23,2,2017,454.3194752804018
Fuencarral - El Pardo,2017-02-24,Friday,24,2,2017,497.98374552611733
Fuencarral - El Pardo,2017-02-25,Saturday,25,2,2017,338.49787203758706
Fuencarral - El Pardo,2017-02-26,Sunday,26,2,2017,296.93910550841844
Fuencarral - El Pardo,2017-02-27,Monday,27,2,2017,441.6983413953198
Fuencarral - El Pardo,2017-02-28,Tuesday,28,2,2017,528.2145234074418
Fuencarral - El Pardo,2017-03-01,Wednesday,1,3,2017,622.7936775339833
Fuencarral - El Pardo,2017-03-02,Thursday,2,3,2017,510.7011471065364
Fuencarral - El Pardo,2017-03-03,Friday,3,3,2017,492.74919834584705
Fuencarral - El Pardo,2017-03-04,Saturday,4,3,2017,338.35925168914287
Fuencarral - El Pardo,2017-03-05,Sunday,5,3,2017,289.55483230549703
Fuencarral - El Pardo,2017-03-06,Monday,6,3,2017,462.8445670539714
Fuencarral - El Pardo,2017-03-07,Tuesday,7,3,2017,471.0820690836957
Fuencarral - El Pardo,2017-03-08,Wednesday,8,3,2017,477.65536199121954
Fuencarral - El Pardo,2017-03-09,Thursday,9,3,2017,480.07210860739684
Fuencarral - El Pardo,2017-03-10,Friday,10,3,2017,482.0066411268772
Fuencarral - El Pardo,2017-03-11,Saturday,11,3,2017,339.8907366782495
Fuencarral - El Pardo,2017-03-12,Sunday,12,3,2017,302.355867898804
Fuencarral - El Pardo,2017-03-13,Monday,13,3,2017,463.4899657132735
Fuencarral - El Pardo,2017-03-14,Tuesday,14,3,2017,470.6779415814316
Fuencarral - El Pardo,2017-03-15,Wednesday,15,3,2017,487.23958213858947
Fuencarral - El Pardo,2017-03-16,Thursday,16,3,2017,486.9778892522794
Fuencarral - El Pardo,2017-03-17,Friday,17,3,2017,459.1894623788877
Fuencarral - El Pardo,2017-03-18,Saturday,18,3,2017,287.1274504150348
Fuencarral - El Pardo,2017-03-19,Sunday,19,3,2017,260.79965341282036
Fuencarral - El Pardo,2017-03-20,Monday,20,3,2017,259.9285200619857
Fuencarral - El Pardo,2017-03-21,Tuesday,21,3,2017,484.50106090840694
Fuencarral - El Pardo,2017-03-22,Wednesday,22,3,2017,476.51067945248565
Fuencarral - El Pardo,2017-03-23,Thursday,23,3,2017,480.1828931752853
Fuencarral - El Pardo,2017-03-24,Friday,24,3,2017,488.53778168810413
Fuencarral - El Pardo,2017-03-25,Saturday,25,3,2017,344.5434666416578
Fuencarral - El Pardo,2017-03-26,Sunday,26,3,2017,296.7062143890785
Fuencarral - El Pardo,2017-03-27,Monday,27,3,2017,462.9688631025175
Fuencarral - El Pardo,2017-03-28,Tuesday,28,3,2017,480.8968463065831
Fuencarral - El Pardo,2017-03-29,Wednesday,29,3,2017,481.3076041508352
Fuencarral - El Pardo,2017-03-30,Thursday,30,3,2017,491.5645124646161
Fuencarral - El Pardo,2017-03-31,Friday,31,3,2017,497.02667916572506
Fuencarral - El Pardo,2017-04-01,Saturday,1,4,2017,354.2449304570919
Fuencarral - El Pardo,2017-04-02,Sunday,2,4,2017,316.1034104143407
Fuencarral - El Pardo,2017-04-03,Monday,3,4,2017,476.03368487704563
Fuencarral - El Pardo,2017-04-04,Tuesday,4,4,2017,483.49948428431435
Fuencarral - El Pardo,2017-04-05,Wednesday,5,4,2017,488.18340942888835
Fuencarral - El Pardo,2017-04-06,Thursday,6,4,2017,502.309816971035
Fuencarral - El Pardo,2017-04-07,Friday,7,4,2017,466.82043810818175
Fuencarral - El Pardo,2017-04-08,Saturday,8,4,2017,307.14359478876503
Fuencarral - El Pardo,2017-04-09,Sunday,9,4,2017,253.56003633961353
Fuencarral - El Pardo,2017-04-10,Monday,10,4,2017,418.3844171338337
Fuencarral - El Pardo,2017-04-11,Tuesday,11,4,2017,383.75685186052823
Fuencarral - El Pardo,2017-04-12,Wednesday,12,4,2017,356.40368504917245
Fuencarral - El Pardo,2017-04-13,Thursday,13,4,2017,195.7912416368267
Fuencarral - El Pardo,2017-04-14,Friday,14,4,2017,178.23308891617654
Fuencarral - El Pardo,2017-04-15,Saturday,15,4,2017,210.07008070517318
Fuencarral - El Pardo,2017-04-16,Sunday,16,4,2017,234.91081915651725
Fuencarral - El Pardo,2017-04-17,Monday,17,4,2017,438.95803096138167
Fuencarral - El Pardo,2017-04-18,Tuesday,18,4,2017,474.5929345439663
Fuencarral - El Pardo,2017-04-19,Wednesday,19,4,2017,471.00955747904635
Fuencarral - El Pardo,2017-04-20,Thursday,20,4,2017,466.9251983646426
Fuencarral - El Pardo,2017-04-21,Friday,21,4,2017,483.180412902971
Fuencarral - El Pardo,2017-04-22,Saturday,22,4,2017,353.27701222445376
Fuencarral - El Pardo,2017-04-23,Sunday,23,4,2017,318.5925009784469
Fuencarral - El Pardo,2017-04-24,Monday,24,4,2017,473.34585800029186
Fuencarral - El Pardo,2017-04-25,Tuesday,25,4,2017,467.87966205930144
Fuencarral - El Pardo,2017-04-26,Wednesday,26,4,2017,485.11163954440127
Fuencarral - El Pardo,2017-04-27,Thursday,27,4,2017,477.81808344967413
Fuencarral - El Pardo,2017-04-28,Friday,28,4,2017,475.43258687827887
Fuencarral - El Pardo,2017-04-29,Saturday,29,4,2017,281.16173296726697
Fuencarral - El Pardo,2017-04-30,Sunday,30,4,2017,231.12013682625218
Fuencarral - El Pardo,2017-05-01,Monday,1,5,2017,219.50647438262524
Fuencarral - El Pardo,2017-05-02,Tuesday,2,5,2017,263.70753992587686
Fuencarral - El Pardo,2017-05-03,Wednesday,3,5,2017,472.8081815324118
Fuencarral - El Pardo,2017-05-04,Thursday,4,5,2017,474.76425218011536
Fuencarral - El Pardo,2017-05-05,Friday,5,5,2017,476.1393725731622
Fuencarral - El Pardo,2017-05-06,Saturday,6,5,2017,349.74982681242653
Fuencarral - El Pardo,2017-05-07,Sunday,7,5,2017,328.5054963829395
Fuencarral - El Pardo,2017-05-08,Monday,8,5,2017,464.0805605897027
Fuencarral - El Pardo,2017-05-09,Tuesday,9,5,2017,475.7680442978302
Fuencarral - El Pardo,2017-05-10,Wednesday,10,5,2017,472.1459200233757
Fuencarral - El Pardo,2017-05-11,Thursday,11,5,2017,476.0884654077462
Fuencarral - El Pardo,2017-05-12,Friday,12,5,2017,470.9910673069989
Fuencarral - El Pardo,2017-05-13,Saturday,13,5,2017,304.12774450229915
Fuencarral - El Pardo,2017-05-14,Sunday,14,5,2017,265.3196451531974
Fuencarral - El Pardo,2017-05-15,Monday,15,5,2017,264.80961111850513
Fuencarral - El Pardo,2017-05-16,Tuesday,16,5,2017,439.791123388132
Fuencarral - El Pardo,2017-05-17,Wednesday,17,5,2017,477.41609427297425
Fuencarral - El Pardo,2017-05-18,Thursday,18,5,2017,301.616387224848
Fuencarral - El Pardo,2017-05-19,Friday,19,5,2017,548.2361991424319
Fuencarral - El Pardo,2017-05-20,Saturday,20,5,2017,333.98808727244955
Fuencarral - El Pardo,2017-05-21,Sunday,21,5,2017,287.72764252821423
Fuencarral - El Pardo,2017-05-22,Monday,22,5,2017,459.64106154368716
Fuencarral - El Pardo,2017-05-23,Tuesday,23,5,2017,466.8432314610785
Fuencarral - El Pardo,2017-05-24,Wednesday,24,5,2017,475.04664989888425
Fuencarral - El Pardo,2017-05-25,Thursday,25,5,2017,481.98143122766317
Fuencarral - El Pardo,2017-05-26,Friday,26,5,2017,485.62025145427526
Fuencarral - El Pardo,2017-05-27,Saturday,27,5,2017,332.421324850015
Fuencarral - El Pardo,2017-05-28,Sunday,28,5,2017,288.88079270517284
Fuencarral - El Pardo,2017-05-29,Monday,29,5,2017,456.0267363760578
Fuencarral - El Pardo,2017-05-30,Tuesday,30,5,2017,446.80203900548736
Fuencarral - El Pardo,2017-05-31,Wednesday,31,5,2017,316.77191532348917
Fuencarral - El Pardo,2017-06-01,Thursday,1,6,2017,523.4241651001576
Fuencarral - El Pardo,2017-06-02,Friday,2,6,2017,474.14353452000375
